irr,temp,iph,isat,rsh,a
500.0,55.0,4.422187010936228,2.3818416382062902e-08,410.38619911983295,0.029234822556048163
500.0,60.0,4.431702010936228,4.7383581309884666e-08,410.38619911983295,0.02968027162744917
500.0,65.0,4.441217010936229,9.242686500957387e-08,410.38619911983295,0.030125720698850177
500.0,70.0,4.450732010936228,1.7692662819083547e-07,410.38619911983295,0.030571169770251188
500.0,75.0,4.460247010936229,3.3262969667003873e-07,410.38619911983295,0.0310166188416522
500.0,80.0,4.469762010936228,6.146533826906791e-07,410.38619911983295,0.031462067913053206
500.0,85.0,4.4792770109362285,1.1171495758969728e-06,410.38619911983295,0.03190751698445421
550.0,20.0,4.791140212029851,1.0241864247342405e-10,373.07836283621174,0.026116679056241102
550.0,25.0,4.801606712029852,2.4065929917088824e-10,373.07836283621174,0.026562128127642113
550.0,30.0,4.812073212029852,5.502343834098516e-10,373.07836283621174,0.027007577199043124
550.0,35.0,4.822539712029852,1.2257068679340356e-09,373.07836283621174,0.02745302627044413
550.0,40.0,4.833006212029852,2.6635161381476247e-09,373.07836283621174,0.027898475341845138
550.0,45.0,4.843472712029851,5.6527053288061965e-09,373.07836283621174,0.02834392441324615
550.0,50.0,4.853939212029852,1.1729006027729503e-08,373.07836283621174,0.028789373484647152
550.0,55.0,4.864405712029852,2.3818416382062902e-08,373.07836283621174,0.029234822556048163
550.0,60.0,4.874872212029851,4.7383581309884666e-08,373.07836283621174,0.02968027162744917
550.0,65.0,4.885338712029852,9.242686500957387e-08,373.07836283621174,0.030125720698850177
550.0,70.0,4.895805212029852,1.7692662819083547e-07,373.07836283621174,0.030571169770251188
550.0,75.0,4.906271712029852,3.3262969667003873e-07,373.07836283621174,0.0310166188416522
550.0,80.0,4.916738212029851,6.146533826906791e-07,373.07836283621174,0.031462067913053206
550.0,85.0,4.927204712029852,1.1171495758969728e-06,373.07836283621174,0.03190751698445421
600.0,20.0,5.226698413123473,1.0241864247342405e-10,341.98849926652747,0.026116679056241102
600.0,25.0,5.238116413123474,2.4065929917088824e-10,341.98849926652747,0.026562128127642113
600.0,30.0,5.249534413123475,5.502343834098516e-10,341.98849926652747,0.027007577199043124
600.0,35.0,5.260952413123474,1.2257068679340356e-09,341.98849926652747,0.02745302627044413
600.0,40.0,5.2723704131234745,2.6635161381476247e-09,341.98849926652747,0.027898475341845138
600.0,45.0,5.283788413123474,5.6527053288061965e-09,341.98849926652747,0.02834392441324615
